2100,2500,-19277156,355868,-14594020,-6337722.7100,-349032,17218030#0Dk0ZVUKOlP,-953152.52,15589350#Os6cv3nTVHnIDGt9FQc,10952723#xPeuOpecYZfpNTj2VDV,-11382961.5700
2101,1919,15402469,-7081292,17578563,-5800488.0500,6192183,10826112#xEpMny8lKF1,6442206.32,3292341#lYmRsde2DnAfLeHAmkf,9071771#83lTW03qH2ljvzaJNpU,4728621.2300
2102,3054,18106073,-15571149,-9322754,7140776.4300,17027331,19509632#LlIt1dGOqrm,-1733396.65,15696233#2lB9OGt5TQTYGoeyLpS,16909740#QthRiHttohxxafJSiSp,4556944.1400
2103,1193,-16652260,7203136,5337589,-81527.2100,3061901,9556872#kGCsWV8ZiiM,-2760886.93,1085156#grBdHY6FsswH4yI6DT6,13351441#9zFgHEIBYHN5LGnE608,-17585487.9200
2104,1170,17192983,15595762,-6203492,7209062.7600,-6813447,6785298#lC4iXYsYcps,5011945.62,19641964#I7OT8UFDchWoKbXVXMe,4066143#gD7cj3xjEnGkEciI1Y8,-6542385.5700
2105,1229,7613988,-7352622,-9554975,-6248176.1200,8234956,12864125#GGccr3brVkl,18280980.53,6568869#5jgQVSV2vdREH9Z3BQj,18706191#f0vDZ2sHcvjUbbxh8Sx,18905181.9900
2106,1870,6442389,11155426,15871353,-6163717.5500,-8590644,853769#SHWag5nSbC6,15294013.73,13458078#VRbBoVECo30BMwWfVBJ,18434979#aGPhGhNxvtow2bL9qjP,20192980.3000
2107,3068,-11112300,-3471399,-15796547,3427144.1500,-1961434,20689218#7rJcZvBhsgf,-15622268.21,10315286#l5sM9AotAPSypy7qFFX,11575152#dsgK7eZKoS67tfhiWsV,14464530.7200
2108,2883,14392438,5518937,-6251750,-2325911.8900,20424661,3010330#b1xwe0CadSa,12569989.01,9649212#V9vG3m8ioowK61J5IKB,1331276#s6MuhVLJpTdVMlAkjUj,9686509.9400
2109,1226,-4321321,-17575523,-16933766,-1760768.8600,-10573894,10618990#xuOOqmXcuOx,5458000.66,1274796#LdDfUgcD35Mgw8rwHrt,18407819#MnDDMkt44Y2gM0WCbNy,6656479.0900
2110,3114,20169587,-18882742,-11064155,4130800.0400,3883612,2521567#N0zJLNNyypK,20687863.62,13704071#ZMOGy9aRMEgjsRnzg3p,15058666#tUb7HRs6YweeRTFPc5m,-10330844.2100
2111,109,3157277,19090096,-9183922,2436327.3800,12974982,17718410#rdlG65JG3zN,-2634002.62,16879458#cfsp1OV5LWX719D4ZbK,14181245#7dy2v1vHlVRWh7KOOFF,12797734.9300
2112,3094,17323942,-9368601,-5171211,-4888380.5400,-3053718,2779986#dSgcKV4nuLn,-9150829.16,7744948#9pBZ3GrVBveTIeluwLo,3723521#7L3mezEvWeIunIonsgB,-10938824.5900
2113,935,-17813026,2427480,9758609,7258069.2500,-9320731,10168867#cECf7y9IQqm,10953861.99,7869037#8V7NEVoxqtG9m7HLWTO,2301767#pz6nEunYdTeDrWjUyvl,-1745240.5400
2114,372,-1606090,11867333,-5135087,564508.9900,-4330618,8765862#gMOwdX5OCjx,13673712.91,20618838#G3V9TL0Ftrhl20gJCCC,13307002#6qseej5J1RDchl1RlLJ,7058417.7300
2115,426,12229360,7053960,-7184457,3044568.0400,-11351437,1777230#u5GhpjkidRZ,-11171738.59,269717#48KsglvGI98nBuB90BC,19011526#XjHB4esvgQGQijYz7Vh,10802567.2700
2116,2729,5028925,9617482,-2878312,585039.1700,5518653,2567724#4BjnhxHNitY,17968640.96,6393295#S71p8heApWs75i8mXdw,20569847#YH0L46tyufCnMe6kfPv,-14532263.5400
2117,1823,12306968,-12230059,-20899159,4156701.7900,-16351309,8784893#thaYjPA758J,-284745.25,14412985#LaSzojRwRLcqjR0CGRD,6591154#grfy10HNXMWNjLgxgFJ,-11273728.0500
2118,1487,12419167,2334971,19718538,-6638367.6800,-15712026,6365519#EvyEo6zgGiM,-3296097.70,20305577#MMxf4WQULTvqKaJGOl1,11562510#0veJlkWzAr0Mq1Bkp6E,14405510.6000
2119,673,14880743,-4975924,6170688,-4467410.0900,-5575995,9943903#k7EEA5fDNC2,-5999330.92,837334#hz2ibacwoL0dHV6bmah,1591510#0veJlkWzAr0Mq1Bkp6E,-3913061.2700
2120,2524,1799858,-16915149,5735649,6156325.6600,-5667536,11165818#KfkPoKARnBW,-8293631.03,12601175#JgIVmLN325U4LDozkbu,4496660#YYMlb2QvZxves1EuTIM,-10075154.6900
2121,695,-9170117,-6213896,-8182252,3360059.5500,20896434,7400365#QZwsAzusVgJ,-12584839.55,21053074#Mqr2ugYMnGwj6X50sKc,9619132#EhtcFIXxl3hTEaMHidi,-2694502.6700
2122,2540,10646892,4484721,-19200367,-6306948.1000,-957263,15067918#s47MMOPOzz3,14164214.88,2010085#ikKTrttDumVj2y6iAUk,18395688#cZlewidbuq40SJKt2nR,-16350166.1600
2123,934,-18312974,-8490823,10680554,127236.4300,20196801,17271421#0fteE1hlWMh,-8153488.95,7025544#UtTwPRHG3aC8olUUwsB,5483763#vDCKu7hUgytNMTzEFhl,-17162455.1100
2124,921,-1972686,578553,-3903755,-3715696.4600,13764950,14891#CmvpkLcklXC,7765861.35,1182461#VBYSbXUiijSfF8zymOm,16787684#hnpYaivCftE1h44BMqg,-11615278.8000
2125,1341,17788267,3881163,17042557,697611.3700,-7742904,19216461#JnR28gaK2Rb,12307380.66,259597#98H3xn4UE8d2k9P6lGY,8902782#heNlHoRFmUmWCudTnMz,-19986388.3400
2126,2115,14337044,3326205,-7259607,4776748.0400,12648896,15573337#ecTfbkq25Dq,19724860.23,338801#T8gn4OfaIuQnuVKcgTm,9919646#BkUm8KlJm0dI42TOdew,-7398096.4900
2127,653,-5523259,-10123533,-21147230,5045458.5600,3127359,10923422#y90E0g0GLUf,-17302046.83,12004450#DMcRQnYy5SozgATwW55,21136515#p2aQUbdzc4QKfW01vXn,-20731638.8600
2128,1747,10988254,12755307,3197803,3520132.5500,20917582,9629853#c3m8kpHWBV1,10929038.67,2310522#feEtvwGVhCCUvW6I9LT,16429611#HnbvO3tuhZMgYt3XpkK,426918.3500
2129,3002,7103292,7048136,-4652961,7242567.5300,20668909,17344548#RktPgZ7Sca2,269207.30,17063757#QgoTfBgKw63r2Hu7l4a,240486#HBhLfmhu4SeX6t2weN1,18423877.1700
2130,3124,20291381,-778598,17889376,5138140.4000,-60564,18088259#37kBPhIeFRC,-1662878.63,14629318#AuwVzNvbj6hEqKv4Bo4,6163115#yFQVpE8ZWfPTNSWp09Z,2539907.0000
2131,41,12976862,353115,-5519664,-4269579.1400,6996275,2653865#UOfSJExHTm4,-11594994.10,12536828#Ut6qv6QmZSlOGbikBrs,9891740#QthRiHttohxxafJSiSp,-1805408.2100
2132,2242,16943666,4313594,-1079331,-5375276.9400,14815835,1211860#fg7ahT6yITY,-8030859.03,19825080#jN16XgOYyZT0aAwulhW,18693258#8XfE8s0UVkt1vHJ3m8z,6966278.8300
2133,1456,20412616,-11768269,-14371924,-2428300.3100,-11894112,2048266#CEzC58eBHCw,-10933448.14,17063075#VnhgwJImqbVL0079wbX,1440259#lGrUBkI60Fqo9AZI5Fu,-14601967.7600
2134,2052,-10714070,-11115438,11509084,-2515959.9200,8237212,15923268#lwHJv5azSme,-2821516.64,13686565#YKpttzQOn6t7hSTlQEP,20593566#1MLhoHFmGFcmQYaqdy6,5835412.5300
2135,42,-12625519,-7292941,12723754,-5611586.0400,-11154347,1588234#S0KmgcBhwLC,-6991271.04,4217535#mOgCbcf7sF7hOBoWdxj,8608344#ATTZKbRiTRIZuahDApu,-5074226.3500
2136,1417,-11973665,20827587,-17255141,-3060702.6300,12372137,13891117#BBDzFJ4uCNo,6813522.59,880722#aAuFaXTluMkmNGytC7B,8371353#eHxj3dGgUwOjsuqk1CM,5657097.0200
2137,856,-9515775,17748200,-19443227,1665303.9900,17802357,20430504#ZZ2C0ocoF3z,-15997879.75,19774891#ELonzaPJ87EVYnvQEjo,18699065#voLDp7ZS3nqm4UczenO,2670445.1600
2138,2010,20363045,370230,20681117,7555140.1200,-7400774,2368937#0tL4axXXTd6,15440023.64,15394088#ddjpfXn0FUSXFJ4gSNL,14951719#P4HRhDJKKQ83hlGFI35,-20105978.8400
2139,325,14753447,-13295232,13229014,-5656344.3100,-5564269,8076455#VmzENJ7h5kV,4092609.55,19253065#e9DLe1357RUcrATR1Fu,9158664#faHL5rQhcNXJHowTYiB,2160734.0100
2140,524,17172767,13965303,-3300532,4435360.1600,11781975,16729062#Ww2QufNqQzE,720336.91,14242188#8fmKCmb91SEzBd2cBZX,14285473#9CPYyzY8fESUWnOlpQX,11998453.8400
2141,582,6775592,1730786,6895826,7690316.7600,4626730,6648875#PXbzYPLH0fX,19716364.68,14348825#CLTyq7HP1q7gy685y7x,5795910#l3Ld07YLS8DLQqD5Q1M,-16592328.7900
2142,2557,-3474073,-7996428,-20688514,-1388439.0100,15538572,5673360#ubsHG0E9pR4,-4994078.73,1388902#MBwzJ5EqwKZeMlYPv6g,13676477#Jt2Lar2yG1OGQsNokHr,-9349963.8500
