2226,95,689,1,22157538#IX5Cke8CClDBJSdUyinOKxpGTpSCQqPfU,-2455261.200,2020-03-11 01:42:20.000,9229523#Risw1tmt6mcG,-1.334746204E7,-10156164,288608.28
2227,1949,295,1,16410263#0ysFrelrR5glULV2ZWVgPHiAy3mDoqjuT,-4208923.700,2020-02-18 13:46:28.000,17174678#gJnV3FznGYGW,2.070059989E7,-19051864,-6741858.57
2228,1129,795,1,18886835#FugK3hCDgbaXAVVALi7RkWxAvuWuT97ax,-18469034.370,2020-02-23 05:57:03.000,12087624#dXsP7qlRTGLc,-9191383.55,1874533,5858813.17
2229,699,1208,1,5117698#dYfdCiGL9vlthp0lCKIK7JTyj7QreZaQI,3327276.230,2020-02-22 23:59:32.000,708132#koUX2FKtf5Fz,-1.194755578E7,5572230,-19239973.18
2230,1612,985,1,1922097#Evbr2pChhIwYpVmRQ78B0rVmEaPb9HiWT,9753988.680,2020-03-01 01:37:20.000,6506462#5bgHkm8VBbU0,2416509.28,17964276,19488281.40
2231,1409,109,1,11015849#7i5cPvLiG3mIoYipLWn9Vckb5hHEW9uHx,17254134.910,2020-03-06 04:39:20.000,19436270#WJV76d7Z7SM0,-2.02026696E7,6233716,19995148.24
2232,641,13,1,13767199#p15q92bJPb2EuBPPumPHJu21TtgyoRz98,-16327008.110,2020-03-14 09:29:58.000,3980354#lHoYfarut7oX,1.911405888E7,14529891,2490300.26
2233,602,1216,1,7102423#o80Kot5fDNQH0zeqfh1EfVlNzeQRgaqwV,-1523081.980,2020-03-07 00:17:31.000,21732996#BHpU41k7X53F,5753255.47,-11465056,19330904.48
2234,1239,667,1,9045959#mrbBmYHnLLrOEIX4IXkdW3e4JAZAgq5qc,2841175.230,2020-03-10 21:00:50.000,18766163#PJP1zR4u0GIt,1.051227493E7,2989574,-1640852.70
2235,1372,691,1,5806492#7RHq3tnNFbUUwhFMztQwofR6PEOy2jpOh,-7854789.560,2020-03-12 22:58:15.000,19535867#AKDSLPu5EHUw,-7682976.28,-16210104,-19484875.80
2236,1530,332,1,8828583#2QkXiF5i1NPfJSJ4vqyVSsI0mL5aBhyiq,12968597.170,2020-03-15 12:19:40.000,15926123#QGuhLUf8PpVU,-6554463.15,9450019,-11351241.68
